gene,mean_D02,mean_Sham,effect_D02_vs_Sham,log2fc_proxy_D02_vs_Sham,pvalue_D02_vs_Sham
Ccdc127,0.05201510441595123,0.03847040615211995,0.013544698263831284,0.43517179524177274,0.17860068061927328
Gm8805,0.016244443653437083,0.002702774311286854,0.01354166934215023,2.5869885058410143,0.1680596802376934
Bicd2,0.038902660341908465,0.02536343673659913,0.013539223605309337,0.6170987777757808,0.26735904376197095
Cnot3,0.037167066843706305,0.02363443154922414,0.013532635294482166,0.6531124473418275,0.21457654727367786
Gm7476,0.018790410798067116,0.005258569948923577,0.01353184084914354,1.8370566368294068,0.10267448253392449
Unc45a,0.024442911137095933,0.010911962240365442,0.013530948896730491,1.1634323780165954,0.06757200727669815
Armcx1,0.023456003718016503,0.009926296532020202,0.013529707185996302,1.240545950422319,0.05841846763662826
Frmd4a,0.015790587344683214,0.0022619939203484037,0.01352859342433481,2.8028515819999003,0.00228622925105504
Ttc4,0.04068378383912463,0.027155825537026015,0.013527958302098617,0.5831744781712556,0.08380630349191079
Gm19815,0.016916835095650125,0.0033998349875097706,0.013517000108140354,2.3145840530337116,0.3159350535025171
Gm7222,0.015701601929919342,0.002193991431526789,0.013507610498392553,2.8387164211886895,0.05945215745256519
Gm12350,0.03501408091362228,0.02150972585751483,0.013504355056107448,0.7029202134373755,0.46076646527797643
Cep295,0.027850378486989007,0.014349258206060443,0.013501120280928564,0.956672038909633,0.09334826652813757
Nceh1,0.024108211803363457,0.010608373927193484,0.013499837876169972,1.1842449625571303,0.033031400556523254
Csad,0.02430975425170167,0.010810583618134514,0.013499170633567155,1.1690167981386852,0.022698452386997
Mapk9,0.04102795344832307,0.02752890720203374,0.013499046246289333,0.5756426080603622,0.06427250093023117
Rest,0.03648563051222281,0.02298658913020181,0.013499041382021001,0.6665127578286433,0.38689025531735977
9530082P21Rik,0.0224441280948403,0.008948145751153049,0.01349598234368725,1.326580449474674,0.11303210341031814
Tmem80,0.030225129612518487,0.01673028329536828,0.013494846317150207,0.8532481521155533,0.11231714165072905
Zhx1,0.08651663886841945,0.07302217603623688,0.013494462832182572,0.24463987555388403,0.3976357680110324
Nmnat1,0.01734430902219608,0.003853245721769386,0.013491063300426695,2.1700250871763727,0.013688091718165615
Abcb1b,0.02661995570099518,0.013135288967872596,0.013484666733122583,1.0190045968818622,0.10713272894313237
Mlkl,0.01819486159738377,0.0047115123456381485,0.013483349251745623,1.9490420632479013,0.04991344704791331
Mpnd,0.023932573975895467,0.010468189153245412,0.013464384822650055,1.1928861403699145,0.10388803102910878
Parp14,0.04587193208956013,0.03242407375687307,0.013447858332687058,0.5005332678698851,0.0868163851872573
E2f5,0.028748524729196295,0.015304250582731596,0.013444274146464699,0.9095114410909342,0.06285622213282475
Gm9294,0.023696554267675977,0.010258088109841265,0.013438466157834712,1.2078356707350741,0.18835900116884813
Pnpt1,0.027566270929308728,0.01412997174858102,0.013436299180727708,0.964095772966339,0.02666947923781835
Stx11,0.015114942598299218,0.0016862729638501765,0.013428669634449043,3.1633056510779767,0.05490526458277735
Exoc3l4,0.013419326913756191,0.0,0.013419326913756191,13.712132194985486,0.08176852164483284
Ctnnd1,0.029101833239328627,0.015695345126846758,0.013406488112481869,0.890730941631291,0.09566799638534784
Ephb4,0.04040477214147214,0.02700380697601187,0.013400965165460268,0.5813451667198647,0.2707520204155119
Gatad2b,0.04335993892460408,0.0299634558475909,0.013396483077013181,0.5331438218044976,0.17481150474361323
Mrps9,0.02220495287563918,0.00881735640241796,0.013387596473221219,1.332364788697534,0.1617827403289722
Pigyl,0.037648936431941615,0.02426991139866186,0.013379025033279757,0.6334191448097096,0.11236153648455566
Arrdc1,0.02947403840378396,0.01609568757691544,0.013378350826868519,0.8727298560207659,0.12676322838662857
Usp9x,0.030300171214348335,0.016923718639863885,0.01337645257448445,0.840241708137167,0.14782891311407984
Anp32b-ps1,0.02069296510013138,0.007319580303039273,0.013373384797092106,1.499180180847816,0.23356478549430207
Ltv1,0.02333226276743407,0.009960531331130743,0.013371731436303328,1.2279486162697688,0.05631902389423516
Plekhj1,0.026220544285602415,0.01285465308168045,0.013365891203921966,1.028349751242897,0.08934654798598353
Coq7,0.021660656311916077,0.00829724513183776,0.013363411180078317,1.3842653792796236,0.06570241598768038
2310061I04Rik,0.026158163671270603,0.012796688405028595,0.013361475266242009,1.0314331719394274,0.11528218393056268
Sfxn3,0.03669425033055177,0.023336640433255937,0.013357609897295834,0.6529346353111223,0.3528364265535622
Gm12231,0.019815600904534863,0.006474310451833176,0.013341290452701687,1.613688253579712,0.08076705233716042
Eaf1,0.025792455282873473,0.01245651041294178,0.013335944869931693,1.0499892690940464,0.08800959662149463
Blzf1,0.024656684581820652,0.011325358443234358,0.013331326138586294,1.1223532410608283,0.0021355788261900616
Dr1,0.03131934453283854,0.017989550854087235,0.013329793678751308,0.7998607215202264,0.08441129866175182
Gm37450,0.016345691892567647,0.0030169710961066624,0.013328720796460984,2.4373478106703947,0.25124555090544676
Rnpepl1,0.03603961350554409,0.022711785371905713,0.013327828133638378,0.6661189286731786,0.057273831357868274
Ccnc,0.021623815397188904,0.008296450587943874,0.01332736480924503,1.381947778999429,0.0327448703022024
Brf1,0.04385685623731183,0.03053038754860363,0.0133264686887082,0.5225421384490138,0.12862953942793087
Ep400,0.04229435637069486,0.028968034116433183,0.01332632225426168,0.5459876946261162,0.306962191164337
Morc3,0.03657720897721238,0.0232525477151545,0.01332466126205788,0.6535335962880973,0.0411979352023636
Rpl35-ps1,0.014397057229481942,0.001076922784135563,0.013320134445346379,3.7395484169210635,0.2660625904001566
Lmo4,0.02894025954297857,0.015621943803996336,0.013318315738982235,0.8894613866895456,0.23392552247570442
Arrdc3,0.02047190487167311,0.007159079215201591,0.01331282565647152,1.5156683649754676,0.012072381974794785
Nt5c,0.0398681771818435,0.0265674825932235,0.013300694588620002,0.5855579978882967,0.24967140442657967
Gm26782,0.016738638247942254,0.0034413239865258675,0.013297314261416386,2.281813557615321,0.04286451669795295
Tmem87a,0.03889999364728366,0.025604402757558323,0.013295590889725335,0.6033587544229215,0.15390654497548784
2700046A07Rik,0.016020462280424617,0.0027303103419277445,0.013290151938496872,2.5523406756150786,0.013577580812711577
Nol12,0.020344832294622642,0.0070566722867278706,0.013288160007894772,1.527468951255642,0.03516200179082655
Hscb,0.0251288719527225,0.01184438388377837,0.013284488068944129,1.0850783660752765,0.04048100227256848
Mterf3,0.029516677048085672,0.016238608465143443,0.01327806858294223,0.8620623403770824,0.17312617288380963
Plgrkt,0.05176002408557049,0.03848345859893217,0.013276565486638317,0.42759020960952426,0.30014663810757947
Impdh2-ps,0.019643622781982617,0.006373006097735879,0.013270616684246738,1.6238621608946726,0.16880093806828986
Supt5,0.054693086637150924,0.04142431158437033,0.013268775052780596,0.4008723126755467,0.25578026466820175
Rbfa,0.022619581127885764,0.009353939265276183,0.013265641862609581,1.2738358007144868,0.08084090552600778
Brd7,0.06698621690641753,0.05372323182084429,0.013262985085573234,0.3183128646606832,0.43401416137847326
Gm32688,0.03626888354913897,0.023008129368215474,0.013260754180923498,0.656565718163021,0.1380410140082099
Gabpb2,0.02994212679300674,0.016684410285615455,0.013257716507391284,0.8436377197429183,0.02785433435427012
Sumf1,0.025058021992531432,0.01180263900750871,0.013255382985022721,1.0860984056337002,0.11109370684226644
Ing2,0.05305259321088453,0.03979743162978167,0.013255161581102855,0.4147388868265074,0.31599912542455216
Amz2,0.037187008231996346,0.023936445856167683,0.013250562375828664,0.6355682562891803,0.21856553626904815
Lsm14b,0.02084374379181338,0.007595176556731001,0.01324856723508238,1.4563382963914342,0.1341578983183902
Ebf1,0.09095009932261242,0.07771577826315156,0.01323432105946086,0.22686498031804944,0.6924019601012796
Naa35,0.058420649020496596,0.04519562947600042,0.013225019544496175,0.3702878923877426,0.3664488979394599
Ints13,0.02619950477974894,0.01298190805524495,0.013217596724503991,1.0129810367233854,0.18129881061486244
Aggf1,0.05750700972193832,0.04429927994597498,0.013207729775963337,0.37644709316981145,0.5586728304927246
Gm48690,0.01751300705474103,0.004312155656316828,0.013200851398424203,2.0216935106411436,0.17848323581562903
Ccnd2,0.05891419889428554,0.045716007171135005,0.013198191723150537,0.36590890562791817,0.6245892336746632
Hspa13,0.02302837931022261,0.009832830755696168,0.013195548554526442,1.2276500969109672,0.029346951285826355
Idh1,0.023927514595747212,0.010732789879763867,0.013194724715983345,1.1565712899486846,0.0031851440260442384
Gaa,0.02392699875732311,0.010737161597109445,0.013189837160213663,1.155952719552282,0.13435220767541545
Npepps,0.036803889940801866,0.023614158630548582,0.013189731310253285,0.6401842306067277,0.2449074719920064
Gas8,0.01995722812784308,0.006768181872096875,0.013189046255746205,1.5599302609425003,0.06165121245163725
Them6,0.02116072921774978,0.007976953915618272,0.013183775302131507,1.4073668263284584,0.07757113821410586
Aktip,0.04642510831245018,0.033242776725763826,0.013182331586686358,0.4818520597946092,0.21802797943518468
Akr1e1,0.029787018321740025,0.016612054720404106,0.01317496360133592,0.8424147772171228,0.010479035156466948
Kctd5,0.018797985839821788,0.005627033086974945,0.013170952752846844,1.7399521188096743,0.08631848295987112
Cbx3,0.06921208674745111,0.05604235249042231,0.013169734257028796,0.30450158734207866,0.4291669850286709
Hexb,0.013168360969153014,2.761045966945525e-07,0.013168084864556319,13.33315113609157,0.18071537270046653
Hacd4,0.01905062967244022,0.0058835206296392745,0.013167109042800947,1.6949176118496465,0.01750100440399832
Nde1,0.04365870766415917,0.030494270137384188,0.013164437526774982,0.5177169745515329,0.28260569696730525
Tomm34,0.021680557879580897,0.008516394008274192,0.013164163871306705,1.3479844275908242,0.03516459956917259
Fam213a,0.02639051793921191,0.013248798411083208,0.0131417195281287,0.9941039213791351,0.03226848336768421
Nisch,0.06015528153379014,0.04701622311217366,0.01313905842161648,0.35552605745561927,0.44399902017397036
Tbc1d19,0.023644581527544086,0.010521795006653198,0.013122786520890889,1.168052666934082,0.06101316329508113
Yap1,0.03898449248810116,0.025861868226837323,0.013122624261263836,0.5920550787953183,0.10938259798779804
Tprkb,0.03622834147887017,0.023108020778598835,0.013120320700271335,0.6487024545862848,0.23503842411838227
Ngly1,0.04400908020859531,0.03089254348420079,0.013116536724394518,0.5105286437209181,0.3257820936157792
Sh3d19,0.02692753169968273,0.013812689330829311,0.013114842368853418,0.9630368848626742,0.12551847559971654
Mcoln1,0.0358968698790013,0.02278550087550907,0.013111369003492229,0.6557188399207863,0.19477793301373802
Pdgfa,0.028097822476302936,0.014991127271221887,0.01310669520508105,0.9063045678992959,0.34232440469723924
Plvap,0.051981962863245836,0.03887527824253133,0.013106684620714508,0.41914875369036614,0.5614756087981055
Gm17430,0.018348675922198885,0.005249951055124048,0.013098724867074838,1.805103930256293,0.18224086387822505
Coa6,0.03492651475553547,0.021830946765814315,0.013095567989721158,0.6779232104463926,0.030907771197824126
Bloc1s4,0.025371263704754433,0.012287605642375006,0.013083658062379428,1.0459310159394566,0.08057639563646281
Phf3,0.06962793057041634,0.05654592170896831,0.013082008861448037,0.3002383760619684,0.35962820634929066
Bpnt1,0.028107432104421414,0.015029185690570239,0.013078246413851176,0.9031401489080249,0.07760082878455621
Ube2m,0.02623932241617667,0.013166550944316536,0.013072771471860133,0.9947984053452725,0.09019002539915992
Kpna3,0.024450741024030907,0.011381499937231856,0.013069241086799051,1.1031197408644553,0.01203434555730023
Cep170,0.026728730790581797,0.013661030296348855,0.013067700494232943,0.968273410928359,0.03484927704821874
2310009A05Rik,0.03611226930664899,0.02305021839961258,0.013062050907036413,0.6476860242421116,0.05009608253991138
Impad1,0.024802389460372252,0.011745957486042206,0.013056431974330046,1.0782501420775445,0.05923326910420692
Alkbh1,0.02077322405899914,0.007718821218881892,0.013054402840117246,1.4281552496604843,0.06898057973304589
Myd88,0.025191340177532662,0.01213935883677232,0.013051981340760343,1.0531740792771753,0.09467276797577394
Gm5297,0.015943768958522755,0.0028929135923407017,0.013050855366182054,2.46198944188493,0.12684820739458438
Lix1l,0.020039886585179162,0.0069976171433603,0.013042269441818861,1.517804539830285,0.15090176470211816
Ctdspl2,0.04109330514151164,0.02806208002956473,0.01303122511194691,0.550265119834977,0.18440950790533558
Orc2,0.0314739552056262,0.01844275842092262,0.013031196784703582,0.77107165038496,0.06712133463850221
Rbm6,0.048453127672010925,0.03542215268658922,0.013030974985421703,0.45192695132100763,0.4014416097333463
Rps19-ps6,0.024602808556017042,0.011578251542073847,0.013024557013943195,1.0873396517502243,0.3172903082675869
Retreg2,0.026218907159017566,0.013197576913468791,0.013021330245548775,0.9902801923453168,0.03511462143572599
Cwc22,0.027372737906768974,0.014360124739675531,0.013012613167093443,0.9306237062778143,0.037974556912267504
Rpl12-ps1,0.01359954366013631,0.0005975737319495159,0.013001969928186795,4.505991543430833,0.04076683660635063
Stambp,0.03055295515702674,0.017555496428399545,0.012997458728627193,0.7993541769217443,0.051956403089216605
Akap8l,0.09164440389369856,0.07865654202817159,0.012987861865526973,0.22047742585162983,0.41959619227519795
Tmem43,0.024614203697970245,0.011631103691943806,0.012983100006026439,1.081437643314052,0.09137499989339029
Mkrn1,0.04074077637184714,0.0277635159632654,0.012977260408581742,0.5532666395406426,0.2190357604119807
Grsf1,0.05214675734949469,0.03917892133517651,0.012967836014318182,0.4124907089891594,0.324029401236659
Pcnt,0.03972004540425451,0.02675326199780421,0.012966783406450296,0.5701348596435215,0.07711809768768021
Plcb4,0.19005868864926226,0.17709259756542217,0.012966091083840087,0.10194051563600483,0.706705983858991
Dele1,0.026059282541968737,0.013093915613103066,0.012965366928865671,0.992845962857989,0.03842217918100764
Gpr108,0.03666020416806078,0.023695081790834644,0.012965122377226138,0.6296056477453016,0.3528873111821477
Ghr,0.02682951056521406,0.013869788632227974,0.012959721932986086,0.9518246929947909,0.0166688852129399
Spg21,0.028407456701314122,0.015449046041894699,0.012958410659419424,0.8787093213390893,0.15436054902605278
Ppp1r9b,0.030037775443103352,0.017079580627354946,0.012958194815748406,0.8144689833977463,0.060138085074974326
Mpv17,0.041453847456677316,0.02850964574594123,0.012944201710736087,0.5400400951687206,0.28735370549480815
Orai3,0.01978802591449369,0.006849746620601563,0.012938279293892126,1.5303674674208896,0.00989382026468728
Gm8371,0.01634028088629785,0.003407274284038893,0.012933006602258957,2.2614077237871553,0.1121123059707386
Kat2a,0.025388494655513898,0.012455968739371354,0.012932525916142544,1.0272786325658156,0.23209708437136892
Ccm2l,0.08563269352573731,0.07270025554551894,0.01293243798021837,0.23619827308005478,0.5832601369664434
Parp12,0.02592522886115835,0.013001132959784492,0.01292409590137386,0.9956640597246579,0.18343574612948002
Faap20,0.031191319972289418,0.01827448968135083,0.012916830290938586,0.7712807962692483,0.10042178771084101
Cchcr1,0.019303818870021104,0.0063871356646987435,0.012916683205322362,1.5954941613985805,0.006159986256294823
Prpf40b,0.045113654302940585,0.03219932840443762,0.012914325898502964,0.48652072879530195,0.23985593386146564
Msh3,0.026014857918792513,0.013102265888646195,0.012912592030146318,0.9894648462433299,0.06582210179536638
Gm44978,0.01388271384850462,0.0009716746712776836,0.012911039177226937,3.835292375461182,0.17461262926779533
Trim27,0.025328154018755315,0.01241759393961626,0.012910560079139056,1.0282970548376646,0.18753483485727915
Ubac1,0.029469268237707725,0.016570963246170804,0.012898304991536921,0.8305156661207703,0.06892240629652562
Pxmp4,0.036916676369970446,0.02402189809292397,0.012894778277046475,0.6199015448845275,0.12106700965589208
Slc41a1,0.024938261482012756,0.012044493155909275,0.012893768326103481,1.0499252834279162,0.004142438862204898
1810009A15Rik,0.027212666459316855,0.014319293773251529,0.012893372686065326,0.9262702529413605,0.14805273971963182
Stc1,0.013437853796504176,0.0005445062678062679,0.012893347528697908,4.622670512236555,0.04943118497288674
Dph5,0.01686403499239058,0.00397629293775039,0.012887742054640189,2.084176582400949,0.030526350445572094
Rasa1,0.05900564520480041,0.04611943752803335,0.012886207676767056,0.3554712375332931,0.4346161187139107
Snn,0.029311217714268662,0.016428897473289926,0.012882320240978736,0.8351786465603988,0.2806105240925178
Igtp,0.03138365850854145,0.018503578527172576,0.01288007998136887,0.7621772350601003,0.11312288335766833
Car14,0.022916401654423053,0.010036729240508314,0.01287967241391474,1.1910105462327367,0.12310808499252754
Cbl,0.02944766773944511,0.01657226086229279,0.012875406877152318,0.8293448807589838,0.232356156263799
Cog6,0.02457640249648812,0.011706127594794719,0.0128702749016934,1.0699453036953464,0.12610078439828765
Rnf126,0.018461743410955262,0.0055930570908939185,0.012868686320061343,1.722650058843941,0.05606981568780929
Cnot10,0.025645134667026885,0.012777609355967647,0.012867525311059239,1.0050105599709347,0.07025803925639891
Chm,0.02975998285548311,0.01689291525450354,0.012867067600979568,0.816918453068864,0.11202560224101014
Gda,0.01942001113492068,0.0065530219929907305,0.01286698914192995,1.5671658959641621,0.1991614865758603
Gm30023,0.013662173912201158,0.0007977725961062022,0.012864401316094955,4.096364007475756,0.1760550043063785
Asb8,0.022313423137905346,0.009449423248500217,0.012863999889405129,1.2395256624752713,0.05075545236622313
Aatf,0.017611218634801664,0.004751275289865467,0.012859943344936196,1.8898863427168284,0.011004253241183483
Golga1,0.035012372965378416,0.022153452173461294,0.012858920791917122,0.6603093956418529,0.062377027770098716
Slc35e4,0.02136470158635227,0.008511393380577747,0.012853308205774521,1.3276599633207282,0.0005790236933336938
Gm6444,0.030762647098492323,0.017910456592784636,0.012852190505707687,0.7803438834067291,0.3540313306876153
AU022252,0.023227933961417535,0.010378709152405834,0.0128492248090117,1.1621569276747565,0.05992906762821679
Creb3l2,0.03074766670223904,0.01789996293677425,0.01284770376546479,0.7804866591946159,0.16335554984794193
Pink1,0.060357456630221185,0.0475138727141366,0.012843583916084582,0.3451767518740239,0.401715027894274
Fblim1,0.015932514879642302,0.0030899565642599582,0.012842558315382344,2.3659392696862427,0.047327256616769266
Nsg1,0.014775045145833752,0.0019361318656372923,0.01283891328019646,2.9312661089379604,0.001983963005941778
Nudt4,0.04234233031305173,0.029506508795261514,0.012835821517790214,0.5210526173638764,0.24459195366071815
Pigt,0.01756656437968257,0.004736621516466704,0.012829942863215866,1.890679332676697,0.05400712008715869
Gm14450,0.017530950079051682,0.004708749232814432,0.01282220084623725,1.89626432426879,0.24910787115481922
E4f1,0.02021485278640196,0.00739425022027189,0.01282060256613007,1.4508161963669024,0.032424763353637906
Kank2,0.03744987842982318,0.024633090923570976,0.012816787506252206,0.6043433256534864,0.051115824482430856
Haus1,0.020234723099891945,0.007420421080550678,0.012814302019341268,1.4471370320725363,0.023149650865643596
Eef1akmt2,0.029336280927447705,0.016523376427336058,0.012812904500111646,0.8281393331879051,0.09824716243886042
Urod,0.034967438401658744,0.02215746226906277,0.012809976132595973,0.6581956043695185,0.1180393448583932
Tnrc6c,0.05357309183237741,0.040765896953910495,0.012807194878466918,0.39413734142825735,0.22859179461461115
Slc35b3,0.0198174327211789,0.007016647982194876,0.012800784738984026,1.4977833895086263,0.02329911923313725
Phc3,0.02480085200395662,0.0120039927653742,0.012796859238582422,1.046813319411894,0.1138851550469833
Psmf1,0.023871515555481636,0.011080849057762339,0.012790666497719297,1.1071519759533035,0.16049729110524116
Gm10689,0.048986480565073036,0.036200578485924576,0.01278590207914846,0.43636049141011934,0.550696636013748
Hbp1,0.04849313370473315,0.03571142762019903,0.01278170608453412,0.44138402903123386,0.1411561121210351
Nol10,0.019199555712110565,0.006420563720603271,0.012778991991507293,1.5801515095802396,0.12039921780078844
Kif3b,0.03557458311148105,0.022803858168723632,0.012770724942757421,0.6415462062338824,0.19842679489078577
Polb,0.04891843028516245,0.036173110972916686,0.012745319312245762,0.4354500413261742,0.3807247695898579
Fam198b,0.01974337924773811,0.007002814626146427,0.012740564621591684,1.4952292062064008,0.18726979774990135
G6pdx,0.016260796179606584,0.003521753865099077,0.012739042314507508,2.206711035250472,0.03322571397636967
Trmt2a,0.03046624840470578,0.017733244491634766,0.012733003913071014,0.7807213411041392,0.19306004315963107
Unc13b,0.036068794239341305,0.023338576041251915,0.01273021819808939,0.6280128382590678,0.22666133761034588
Ift172,0.022063772489105845,0.009350584144174686,0.012713188344931159,1.2384621905276356,0.04043562027234551
Cdc23,0.023892600294082068,0.011183986358433873,0.012708613935648195,1.0950607590071155,0.18655406501097233
Itch,0.03648388759343291,0.023777593618971304,0.012706293974461602,0.6176356193119686,0.15696343635337104
Hbs1l,0.02673226778283484,0.014029674874739917,0.012702592908094923,0.9300517942627041,0.22606546770457003
Cerk,0.02111500679540396,0.008417381496987189,0.012697625298416771,1.326722240310528,0.031599436455764546
Ppp2r5a,0.07812330888089836,0.06543306042078659,0.01269024846011177,0.2557297241194331,0.503631961444469
Stx5a,0.04089284849350284,0.02820420846916659,0.01268864002433625,0.5359222401760542,0.18472304207382467
Ift74,0.033671637109631315,0.020985732127392975,0.01268590498223834,0.6820991717290933,0.13804791561905824
Trip4,0.02623340738144828,0.013550638655461576,0.012682768725986704,0.9529928888998531,0.0999358998451259
Rpe,0.02443259996455463,0.011749910000261396,0.012682689964293234,1.056093956485071,0.0313139078045768
Fndc3a,0.0388233531280587,0.026149142142090225,0.012674210985968475,0.5701430989225564,0.3974540303493337
Wipi1,0.04161971558724774,0.028955579121514054,0.012664136465733684,0.5234105945463366,0.21390522913760368
Pear1,0.04265154752930374,0.029990138641735126,0.012661408887568611,0.5080956161422737,0.23814387557891056
Ctbs,0.020572699508453612,0.007918470138295412,0.0126542293701582,1.3773254254179335,0.00868214542917452
Zdhhc12,0.020434863863041577,0.007786278213557533,0.012648585649484043,1.391912155127635,0.047987147516014676
Pla2g12a,0.021005427240564655,0.008358850412080544,0.01264657682848411,1.3292817776195218,0.06667305662909732
Map2k4,0.0247856251615122,0.012140515183157499,0.012645109978354703,1.02961338183957,0.07681015095688587
Echdc1,0.02214117510235668,0.009500951187695865,0.012640223914660817,1.220501249361409,0.09104475033097319
Kif3a,0.026573451160741297,0.013939574691940218,0.012633876468801078,0.9307498595584025,0.04213221600058164
Psen2,0.02363479726158583,0.011005716151046348,0.01262908111053948,1.1025894235534037,0.039392504907068776
Me2,0.024575708111903356,0.011947791945703362,0.012627916166199994,1.040426923841948,0.1353705576085882
Rara,0.0289444592850673,0.016317613312336634,0.012626845972730665,0.8268185800491509,0.15524394192315624
Sav1,0.03191344942549056,0.01928802985670474,0.012625419568785823,0.7264291744975488,0.15447551742782414
Wdr18,0.021037704899034896,0.008413814692312224,0.012623890206722672,1.3220424913531617,0.005933097324542064
Fnip2,0.02402014336245117,0.011397317824344486,0.012622825538106685,1.0754838966630162,0.046902569606072655
Appbp2,0.03166705091226208,0.01905657713351794,0.01261047377874414,0.7326633606204632,0.26108317526274105
Gm17511,0.014209100598932895,0.0016028342203157407,0.012606266378617155,3.14731983701199,0.14923193872141896
Gpr107,0.023068342234668884,0.01046369350219359,0.012604648732475294,1.1404468122445062,0.10033299847738965
Alg3,0.015658143152974813,0.003055691004945915,0.012602452148028898,2.356962647054526,0.04139319924719437
Coq9,0.02343413433893399,0.010846545373863807,0.012587588965070184,1.1113044441349276,0.0642498908028174
Irf1,0.04487978651933092,0.03229681156901849,0.012582974950312437,0.4746615445849939,0.2782113130557835
Rufy2,0.03349655651567766,0.020914046958946993,0.012582509556730664,0.6795146246428798,0.03684905134554562
Mgmt,0.022261656722006886,0.009679693234778323,0.012581963487228563,1.2014434997221866,0.007284870188759697
Fzr1,0.020119234673146618,0.007537942100413419,0.012581292572733199,1.4162131350726317,0.03831972192704264
AC083895.1,0.01318216080223068,0.00060106636573803,0.01258109443649265,4.452629979053391,0.06192774264676058
Anp32-ps,0.028535731063197727,0.015956242117483234,0.012579488945714493,0.83860874800741,0.4318909866980926
Card10,0.02659560317847289,0.014018854495820245,0.012576748682652647,0.9237706252163629,0.22253619716668077
B4galt3,0.01911351693934425,0.006538970935004934,0.012574546004339316,1.5473126117385476,0.009480088931831106
Nsun6,0.023507858802977035,0.010933601216031917,0.012574257586945118,1.104303901165977,0.13047718294439445
Smarcd2,0.03547028774393983,0.022903211953305243,0.012567075790634586,0.631038780524696,0.18001955814696255
Rnf31,0.02778563115488494,0.015220171921796963,0.012565459233087977,0.8683114927502941,0.1505394878227527
Abcf3,0.023635119917300558,0.011070788334358863,0.012564331582941695,1.0941049559891405,0.05492027014875565
Gm7370,0.015755967673925366,0.0031928728346300255,0.01256309483929534,2.3026111467118664,0.08795335233717459
Gm11438,0.012847646937174991,0.0002849002849002849,0.012562746652274706,5.489960572524093,0.14446823905682962
Bop1,0.016826935925500445,0.004271458399107308,0.012555477526393136,1.9777198804129592,0.003701416479264385
Cog4,0.022063686064172142,0.00950997319483808,0.012553712869334063,1.214074345657886,0.10386315748439114
Phc2,0.031277390752084945,0.01872397478755811,0.012553415964526835,0.7402025129079928,0.3381329562626637
Prmt7,0.018451286835316907,0.005903838612728103,0.012547448222588804,1.643830089500436,0.015517915211448142
Gbp9,0.05330562141074582,0.04076506189203336,0.012540559518712455,0.3869461511000108,0.37889296536665384
Pik3c3,0.02894570227727016,0.016405789717643875,0.012539912559626283,0.8191060227218139,0.10841341618499066
Mtif2,0.04687789256564392,0.034339099183692996,0.012538793381950922,0.4490442826904938,0.24297457668013164
Zfp322a,0.03290168643949301,0.02036371965824085,0.012537966781252161,0.6921334277107081,0.20740211386173402
Gls,0.045264158151645285,0.03272921458309743,0.012534943568547854,0.4677779341382411,0.38341366875158395
Adm,0.03413803941938058,0.021615053348734394,0.012522986070646187,0.6593193250110353,0.2617725006385861
Zfp451,0.02911767780147047,0.01660255879649369,0.012515119004976781,0.8104523471600296,0.07231193474109963
Gtf3c3,0.021229513198034268,0.008715168917439679,0.01251434428059459,1.2843731844949016,0.057232603585149866
Ltn1,0.02629565835359687,0.01378849960481497,0.0125071587487819,0.931309375679211,0.04455942760778121
Rprd2,0.02763661581207921,0.015130329499058055,0.012506286313021154,0.8690944114193084,0.07774220079299303
Arl5a,0.024347124919781776,0.011841257546494321,0.012505867373287455,1.039866537719241,0.18061102280254424
Lmnb1,0.014686613357680648,0.002182966238818807,0.012503647118861842,2.7495775268938534,4.1634728394851855e-05
Uchl4,0.014778011639244833,0.0022858718448820147,0.012492139794362818,2.6921023658362953,0.043205139891219255
Nudt7,0.017309517395079386,0.004821858773105263,0.012487658621974124,1.8436883764915328,0.0033288578830414483
Cpsf7,0.039405201655144016,0.026919037371366916,0.0124861642837771,0.5497422827441396,0.25958641450652176
1110032A03Rik,0.0241964191693022,0.011713712361684414,0.012482706807617787,1.0465316505043718,0.026119630509744227
Ampd3,0.020538459053927562,0.008062471854337769,0.012475987199589793,1.3489251333927803,0.07308018304616833
Gm19353,0.015233705864854246,0.0027623941353124184,0.012471311729541827,2.462848396737167,0.14455751085862756
1810032O08Rik,0.015973805119542994,0.00350468194187555,0.012469123177667444,2.1880313149702895,0.07416601313620223
Chfr,0.025908547748250004,0.01344495913222766,0.012463588616022344,0.9463111637146313,0.009319656701708048
Ric8a,0.03039042756340004,0.0179295688324364,0.012460858730963639,0.7612431863060354,0.07209077068369008
Pyurf,0.022087410099359075,0.009627121692013577,0.012460288407345498,1.197963297161102,0.08340483783655718
Wrn,0.02804687997108143,0.015586652971792727,0.012460226999288703,0.847488009081256,0.0665478740305488
Atrip,0.0324478027651956,0.019997185744256546,0.012450617020939053,0.6982961261865845,0.11362939696271779
Thap12,0.049769042807977816,0.03732005495947007,0.012448987848507745,0.41528786027145287,0.33008221449239855
Tcp11l2,0.02909849912059542,0.016650847934713484,0.012447651185881935,0.8053120318400291,0.03857417286585313
Washc1,0.027367854363670615,0.014923273559521827,0.012444580804148788,0.874874336136371,0.02257478180346167
Arf3,0.018063190565762183,0.00562420661380643,0.012438983951955754,1.6831546182261767,0.10495650926471745
